mom	11	4	7	4.24%	4.49%	21.22%	78.78%	37.50%	62.50%	
wouldn't	64	24	40	1.24%	2.74%	19.83%	80.17%	37.69%	62.31%	
legal	16	1	15	2.96%	3.65%	5.39%	94.61%	8.82%	91.18%	
action	22	5	17	2.27%	2.99%	12.24%	87.76%	23.91%	76.09%	
speak	11	5	6	4.26%	4.44%	27.08%	72.92%	45.83%	54.17%	
meant	14	2	12	3.37%	3.89%	9.17%	90.83%	16.67%	83.33%	
sending	3	1	2	12.52%	12.58%	25.00%	75.00%	37.50%	62.50%	
p's	2	2	0	16.69%	16.67%	83.33%	16.67%	83.33%	16.67%	
actions	14	3	11	3.39%	3.85%	12.51%	87.49%	23.33%	76.67%	
light	23	16	7	2.39%	2.42%	47.85%	52.15%	68.75%	31.25%	
skinned	2	2	0	16.69%	16.67%	83.33%	16.67%	83.33%	16.67%	
mixed	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
heritage	2	1	1	16.68%	16.70%	35.71%	64.29%	50.00%	50.00%	
hispanic	4	4	0	10.06%	10.00%	90.00%	10.00%	90.00%	10.00%	
despite	2	2	0	16.69%	16.67%	83.33%	16.67%	83.33%	16.67%	
father	15	6	9	3.24%	3.55%	22.86%	77.14%	40.63%	59.38%	
representing	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
herself	9	2	7	5.04%	5.32%	14.23%	85.77%	25.00%	75.00%	
gs	3	1	2	12.52%	12.58%	25.00%	75.00%	37.50%	62.50%	
entry	3	2	1	12.53%	12.54%	45.83%	54.17%	62.50%	37.50%	
form	9	1	8	5.02%	5.36%	9.29%	90.71%	15.00%	85.00%	
dark	3	1	2	12.52%	12.58%	25.00%	75.00%	37.50%	62.50%	
po	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
niggas	3	3	0	12.55%	12.50%	87.50%	12.50%	87.50%	12.50%	
wanted	19	6	13	2.61%	3.12%	17.31%	82.69%	32.50%	67.50%	
accomplished	5	1	4	8.35%	8.50%	15.91%	84.09%	25.00%	75.00%	
everone	2	1	1	16.68%	16.70%	35.71%	64.29%	50.00%	50.00%	
voice	11	4	7	4.24%	4.49%	21.22%	78.78%	37.50%	62.50%	
designs	2	1	1	16.68%	16.70%	35.71%	64.29%	50.00%	50.00%	
kick	11	1	10	4.19%	4.63%	7.69%	92.31%	12.50%	87.50%	
killing	21	4	17	2.35%	3.08%	10.48%	89.52%	20.45%	79.55%	
hom0	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
loving	13	12	1	3.79%	3.62%	80.42%	19.58%	89.29%	10.71%	
muslum	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
allien	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
wasting	2	2	0	16.69%	16.67%	83.33%	16.67%	83.33%	16.67%	
supporting	5	2	3	8.37%	8.46%	25.88%	74.12%	41.67%	58.33%	
damage	4	1	3	10.02%	10.12%	19.41%	80.59%	30.00%	70.00%	
george	11	4	7	4.24%	4.49%	21.22%	78.78%	37.50%	62.50%	
jamesk49	177	177	0	3.80%	0.28%	99.72%	0.28%	99.72%	0.28%	
34	28	27	1	2.25%	1.77%	90.09%	9.91%	94.83%	5.17%	
current	62	47	15	1.72%	1.53%	55.53%	44.47%	75.40%	24.60%	
boyfriend	48	47	1	1.94%	1.07%	94.03%	5.97%	96.94%	3.06%	
july	51	49	2	1.92%	1.06%	89.96%	10.04%	95.19%	4.81%	
14	35	27	8	1.91%	1.78%	57.24%	42.76%	76.39%	23.61%	
agegapmatch	28	28	0	2.26%	1.72%	98.28%	1.72%	98.28%	1.72%	
millions	221	201	20	4.23%	1.22%	79.94%	20.06%	90.77%	9.23%	
wish	58	35	23	1.54%	1.98%	38.04%	61.96%	60.17%	39.83%	
áge	188	188	0	4.00%	0.26%	99.74%	0.26%	99.74%	0.26%	
lе	188	188	0	4.00%	0.26%	99.74%	0.26%	99.74%	0.26%	
ss	194	189	5	4.02%	0.51%	93.57%	6.43%	97.18%	2.82%	
mα	188	188	0	4.00%	0.26%	99.74%	0.26%	99.74%	0.26%	
tϲh	188	188	0	4.00%	0.26%	99.74%	0.26%	99.74%	0.26%	
i only	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
kiky	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
happiness	16	13	3	3.19%	3.08%	62.63%	37.37%	79.41%	20.59%	
humans	10	2	8	4.58%	4.91%	12.81%	87.19%	22.73%	77.27%	
gave	23	3	20	2.14%	3.04%	7.51%	92.49%	14.58%	85.42%	
52	19	19	0	2.86%	2.50%	97.50%	2.50%	97.50%	2.50%	
deceit	19	19	0	2.86%	2.50%	97.50%	2.50%	97.50%	2.50%	
50r○man	263	263	0	5.43%	0.19%	99.81%	0.19%	99.81%	0.19%	
c○m	202	202	0	4.27%	0.25%	99.75%	0.25%	99.75%	0.25%	
under th	205	205	0	4.32%	0.24%	99.76%	0.24%	99.76%	0.24%	
easy	310	299	11	6.12%	0.71%	91.44%	8.56%	96.30%	3.70%	
tons	33	32	1	2.09%	1.52%	91.50%	8.50%	95.59%	4.41%	
capital	34	31	3	2.03%	1.57%	79.65%	20.35%	90.00%	10.00%	
phenomenon	13	13	0	3.81%	3.57%	96.43%	3.57%	96.43%	3.57%	
decades	20	14	6	2.65%	2.67%	48.36%	51.64%	69.05%	30.95%	
expect	32	20	12	1.90%	2.10%	40.30%	59.70%	62.12%	37.88%	
olderyoungerdate	23	23	0	2.52%	2.08%	97.92%	2.08%	97.92%	2.08%	
william	2	1	1	16.68%	16.70%	35.71%	64.29%	50.00%	50.00%	
saddened	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
publication	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
revealing	3	1	2	12.52%	12.58%	25.00%	75.00%	37.50%	62.50%	
pix	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
comparing	4	1	3	10.02%	10.12%	19.41%	80.59%	30.00%	70.00%	
invasive	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
images	2	2	0	16.69%	16.67%	83.33%	16.67%	83.33%	16.67%	
diana	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
emerged	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
paris	4	2	2	10.03%	10.08%	32.86%	67.14%	50.00%	50.00%	
we're	22	5	17	2.27%	2.99%	12.24%	87.76%	23.91%	76.09%	
snaps	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
genuine	3	1	2	12.52%	12.58%	25.00%	75.00%	37.50%	62.50%	
highly	2	2	0	16.69%	16.67%	83.33%	16.67%	83.33%	16.67%	
unlikely	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
skinny	3	1	2	12.52%	12.58%	25.00%	75.00%	37.50%	62.50%	
kate's	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
preggers	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
short	14	4	10	3.41%	3.80%	16.21%	83.79%	30.00%	70.00%	
kissyounger	5	5	0	8.42%	8.33%	91.67%	8.33%	91.67%	8.33%	
’i’s’h’e’s’	86	86	0	2.27%	0.57%	99.43%	0.57%	99.43%	0.57%	
ere	90	90	0	2.33%	0.55%	99.45%	0.55%	99.45%	0.55%	
〖	277	277	0	5.70%	0.18%	99.82%	0.18%	99.82%	0.18%	
〗	168	168	0	3.64%	0.30%	99.70%	0.30%	99.70%	0.30%	
lose	192	173	19	3.70%	1.20%	78.31%	21.69%	89.90%	10.10%	
producer	12	11	1	4.05%	3.89%	79.06%	20.94%	88.46%	11.54%	
lake	12	11	1	4.05%	3.89%	79.06%	20.94%	88.46%	11.54%	
à	12	12	0	4.07%	3.85%	96.15%	3.85%	96.15%	3.85%	
ġ	12	12	0	4.07%	3.85%	96.15%	3.85%	96.15%	3.85%	
ð	9	9	0	5.16%	5.00%	95.00%	5.00%	95.00%	5.00%	
á	242	242	0	5.03%	0.21%	99.79%	0.21%	99.79%	0.21%	
billboy2000	11	11	0	4.37%	4.17%	95.83%	4.17%	95.83%	4.17%	
recommended	4	2	2	10.03%	10.08%	32.86%	67.14%	50.00%	50.00%	
wonderful	13	4	9	3.65%	3.99%	17.59%	82.41%	32.14%	67.86%	
5o	2	2	0	16.69%	16.67%	83.33%	16.67%	83.33%	16.67%	
lifestyle	5	3	2	8.38%	8.42%	39.58%	60.42%	58.33%	41.67%	
encourage	21	19	2	2.64%	2.37%	77.84%	22.16%	88.64%	11.36%	
modest	3	2	1	12.53%	12.54%	45.83%	54.17%	62.50%	37.50%	
home	74	14	60	0.94%	3.63%	9.09%	90.91%	19.33%	80.67%	
area	23	10	13	2.28%	2.71%	24.63%	75.37%	43.75%	56.25%	
subsidies	4	2	2	10.03%	10.08%	32.86%	67.14%	50.00%	50.00%	
fore	4	2	2	10.03%	10.08%	32.86%	67.14%	50.00%	50.00%	
kiss	6	3	3	7.19%	7.27%	31.63%	68.37%	50.00%	50.00%	
butt	9	3	6	5.05%	5.27%	20.00%	80.00%	35.00%	65.00%	
com	59	57	2	1.95%	0.93%	91.24%	8.76%	95.83%	4.17%	
arcosmom	5	5	0	8.42%	8.33%	91.67%	8.33%	91.67%	8.33%	
photo	18	14	4	2.90%	2.82%	57.89%	42.11%	76.32%	23.68%	
​0 v	14	14	0	3.59%	3.33%	96.67%	3.33%	96.67%	3.33%	
​​ċ	69	69	0	2.07%	0.71%	99.29%	0.71%	99.29%	0.71%	
ő	337	337	0	6.87%	0.15%	99.85%	0.15%	99.85%	0.15%	
​​м	337	337	0	6.87%	0.15%	99.85%	0.15%	99.85%	0.15%	
attracted	7	6	1	6.36%	6.29%	68.01%	31.99%	81.25%	18.75%	
ågëluv	2	2	0	16.69%	16.67%	83.33%	16.67%	83.33%	16.67%	
q	3	3	0	12.55%	12.50%	87.50%	12.50%	87.50%	12.50%	
bitches	2	2	0	16.69%	16.67%	83.33%	16.67%	83.33%	16.67%	
videos	5	4	1	8.40%	8.38%	59.62%	40.38%	75.00%	25.00%	
don	7	2	5	6.29%	6.47%	18.32%	81.68%	31.25%	68.75%	
stink	2	2	0	16.69%	16.67%	83.33%	16.67%	83.33%	16.67%	
​​​​​​​​​​​​​​h​​​	10	10	0	4.73%	4.55%	95.45%	4.55%	95.45%	4.55%	
​​​​ċ	188	188	0	4.00%	0.26%	99.74%	0.26%	99.74%	0.26%	
​  v	2	2	0	16.69%	16.67%	83.33%	16.67%	83.33%	16.67%	
wrote	20	7	13	2.51%	3.00%	19.26%	80.74%	35.71%	64.29%	
wang	5	1	4	8.35%	8.50%	15.91%	84.09%	25.00%	75.00%	
blogger	2	2	0	16.69%	16.67%	83.33%	16.67%	83.33%	16.67%	
selt	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
appointed	4	2	2	10.03%	10.08%	32.86%	67.14%	50.00%	50.00%	
genius	6	4	2	7.21%	7.23%	45.24%	54.76%	64.29%	35.71%	
writes	2	2	0	16.69%	16.67%	83.33%	16.67%	83.33%	16.67%	
piss	9	3	6	5.05%	5.27%	20.00%	80.00%	35.00%	65.00%	
bloggers	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
blogging	2	2	0	16.69%	16.67%	83.33%	16.67%	83.33%	16.67%	
motodat¡ng	4	4	0	10.06%	10.00%	90.00%	10.00%	90.00%	10.00%	
​o	4	4	0	10.06%	10.00%	90.00%	10.00%	90.00%	10.00%	
scottish	2	1	1	16.68%	16.70%	35.71%	64.29%	50.00%	50.00%	
fan	9	4	5	5.07%	5.23%	26.82%	73.18%	45.00%	55.00%	
wales	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
nothern	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
ireland	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
honestly	8	1	7	5.57%	5.87%	10.36%	89.64%	16.67%	83.33%	
negativity	2	2	0	16.69%	16.67%	83.33%	16.67%	83.33%	16.67%	
football	5	2	3	8.37%	8.46%	25.88%	74.12%	41.67%	58.33%	
fans	7	2	5	6.29%	6.47%	18.32%	81.68%	31.25%	68.75%	
watching	9	3	6	5.05%	5.27%	20.00%	80.00%	35.00%	65.00%	
skysports	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
tennis	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
atp	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
tour	6	2	4	7.18%	7.31%	21.43%	78.57%	35.71%	64.29%	
events	4	1	3	10.02%	10.12%	19.41%	80.59%	30.00%	70.00%	
sky	3	1	2	12.52%	12.58%	25.00%	75.00%	37.50%	62.50%	
grandslam	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
finals	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
brit	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
negatives	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
fact	62	23	39	1.25%	2.71%	19.58%	80.42%	37.30%	62.70%	
austrailian	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
open	71	60	11	1.88%	1.24%	68.31%	31.69%	84.03%	15.97%	
4th	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
round	2	1	1	16.68%	16.70%	35.71%	64.29%	50.00%	50.00%	
jim	5	1	4	8.35%	8.50%	15.91%	84.09%	25.00%	75.00%	
courier	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
interviewed	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
infront	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
pact	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
stadium	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
ll	2	1	1	16.68%	16.70%	35.71%	64.29%	50.00%	50.00%	
prepare	5	1	4	8.35%	8.50%	15.91%	84.09%	25.00%	75.00%	
drinking	24	3	21	2.06%	3.01%	7.19%	92.81%	14.00%	86.00%	
intentionally	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
speeding	5	2	3	8.37%	8.46%	25.88%	74.12%	41.67%	58.33%	
​'i's'h'e's	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
e​re	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
broad	2	1	1	16.68%	16.70%	35.71%	64.29%	50.00%	50.00%	
brush	2	1	1	16.68%	16.70%	35.71%	64.29%	50.00%	50.00%	
entire	18	4	14	2.71%	3.29%	12.35%	87.65%	23.68%	76.32%	
genre	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
music	18	11	7	2.84%	2.96%	39.20%	60.80%	60.53%	39.47%	
hip	2	1	1	16.68%	16.70%	35.71%	64.29%	50.00%	50.00%	
hop	3	1	2	12.52%	12.58%	25.00%	75.00%	37.50%	62.50%	
generation	7	5	2	6.34%	6.34%	50.00%	50.00%	68.75%	31.25%	
raw	4	4	0	10.06%	10.00%	90.00%	10.00%	90.00%	10.00%	
speaks	6	2	4	7.18%	7.31%	21.43%	78.57%	35.71%	64.29%	
pain	9	4	5	5.07%	5.23%	26.82%	73.18%	45.00%	55.00%	
struggle	2	1	1	16.68%	16.70%	35.71%	64.29%	50.00%	50.00%	
darkness	2	1	1	16.68%	16.70%	35.71%	64.29%	50.00%	50.00%	
certain	9	1	8	5.02%	5.36%	9.29%	90.71%	15.00%	85.00%	
segments	2	2	0	16.69%	16.67%	83.33%	16.67%	83.33%	16.67%	
appetite	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
audience	2	1	1	16.68%	16.70%	35.71%	64.29%	50.00%	50.00%	
lust	4	1	3	10.02%	10.12%	19.41%	80.59%	30.00%	70.00%	
drug	12	2	10	3.88%	4.31%	10.68%	89.32%	19.23%	80.77%	
use	103	52	51	1.51%	3.01%	29.17%	70.83%	50.48%	49.52%	
racism	9	2	7	5.04%	5.32%	14.23%	85.77%	25.00%	75.00%	
oppresion	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
artist	4	4	0	10.06%	10.00%	90.00%	10.00%	90.00%	10.00%	
lecrae	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
flame	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
tedashi	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
offer	5	1	4	8.35%	8.50%	15.91%	84.09%	25.00%	75.00%	
righteous	3	2	1	12.53%	12.54%	45.83%	54.17%	62.50%	37.50%	
cast	4	2	2	10.03%	10.08%	32.86%	67.14%	50.00%	50.00%	
pharisee	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
glare	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
outside	13	5	8	3.66%	3.94%	22.14%	77.86%	39.29%	60.71%	
perfect	26	12	14	2.08%	2.53%	26.44%	73.56%	46.30%	53.70%	
forgotten	2	1	1	16.68%	16.70%	35.71%	64.29%	50.00%	50.00%	
god's	44	41	3	1.91%	1.26%	83.77%	16.23%	92.22%	7.78%	
grace	2	1	1	16.68%	16.70%	35.71%	64.29%	50.00%	50.00%	
placed	4	3	1	10.05%	10.04%	53.64%	46.36%	70.00%	30.00%	
town	12	6	6	3.96%	4.12%	30.22%	69.78%	50.00%	50.00%	
positive	40	35	5	1.90%	1.46%	73.11%	26.89%	86.59%	13.41%	
influences	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
easily	8	1	7	5.57%	5.87%	10.36%	89.64%	16.67%	83.33%	
skin	21	5	16	2.37%	3.04%	12.88%	87.12%	25.00%	75.00%	
borne	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
ghetto	3	1	2	12.52%	12.58%	25.00%	75.00%	37.50%	62.50%	
sit	13	8	5	3.72%	3.80%	39.81%	60.19%	60.71%	39.29%	
grateful	3	2	1	12.53%	12.54%	45.83%	54.17%	62.50%	37.50%	
whom	8	2	6	5.59%	5.82%	16.01%	83.99%	27.78%	72.22%	
required	6	1	5	7.16%	7.36%	13.49%	86.51%	21.43%	78.57%	
untouchables	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
eliminated	2	1	1	16.68%	16.70%	35.71%	64.29%	50.00%	50.00%	
youngsters	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
began	6	1	5	7.16%	7.36%	13.49%	86.51%	21.43%	78.57%	
consoled	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
аgegapsingles	2	2	0	16.69%	16.67%	83.33%	16.67%	83.33%	16.67%	
alive	15	9	6	3.29%	3.41%	38.28%	61.72%	59.38%	40.63%	
rats'	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
dropping	2	1	1	16.68%	16.70%	35.71%	64.29%	50.00%	50.00%	
glad	32	4	28	1.59%	2.87%	6.76%	93.24%	13.64%	86.36%	
rightly	2	2	0	16.69%	16.67%	83.33%	16.67%	83.33%	16.67%	
acts	5	3	2	8.38%	8.42%	39.58%	60.42%	58.33%	41.67%	
earth	18	9	9	2.80%	3.06%	29.70%	70.30%	50.00%	50.00%	
peoples'	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
risk	12	2	10	3.88%	4.31%	10.68%	89.32%	19.23%	80.77%	
whimsical	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
moronic	9	7	2	5.13%	5.09%	57.50%	42.50%	75.00%	25.00%	
yolo'd	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
tomorrow	5	2	3	8.37%	8.46%	25.88%	74.12%	41.67%	58.33%	
losers	6	4	2	7.21%	7.23%	45.24%	54.76%	64.29%	35.71%	
someone's	5	1	4	8.35%	8.50%	15.91%	84.09%	25.00%	75.00%	
​℃	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
​​​​​ċ	4	4	0	10.06%	10.00%	90.00%	10.00%	90.00%	10.00%	
​​​ċ	74	74	0	2.13%	0.67%	99.33%	0.67%	99.33%	0.67%	
jeff1098	50	50	0	1.96%	0.98%	99.02%	0.98%	99.02%	0.98%	
luv	9	9	0	5.16%	5.00%	95.00%	5.00%	95.00%	5.00%	
mammy	9	9	0	5.16%	5.00%	95.00%	5.00%	95.00%	5.00%	
x	17	8	9	2.93%	3.20%	27.55%	72.45%	47.22%	52.78%	
mat	4	4	0	10.06%	10.00%	90.00%	10.00%	90.00%	10.00%	
loudest	2	2	0	16.69%	16.67%	83.33%	16.67%	83.33%	16.67%	
mouth	24	9	15	2.17%	2.72%	20.58%	79.42%	38.00%	62.00%	
spew	6	2	4	7.18%	7.31%	21.43%	78.57%	35.71%	64.29%	
transit	2	2	0	16.69%	16.67%	83.33%	16.67%	83.33%	16.67%	
prison	7	4	3	6.32%	6.38%	36.68%	63.32%	56.25%	43.75%	
shitting	3	3	0	12.55%	12.50%	87.50%	12.50%	87.50%	12.50%	
employers	7	3	4	6.30%	6.43%	26.44%	73.56%	43.75%	56.25%	
pulled	2	2	0	16.69%	16.67%	83.33%	16.67%	83.33%	16.67%	
tactic	2	2	0	16.69%	16.67%	83.33%	16.67%	83.33%	16.67%	
yep	9	5	4	5.09%	5.18%	35.00%	65.00%	55.00%	45.00%	
falling	6	2	4	7.18%	7.31%	21.43%	78.57%	35.71%	64.29%	
hilton	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
lame	8	3	5	5.61%	5.78%	22.76%	77.24%	38.89%	61.11%	
ruin	7	5	2	6.34%	6.34%	50.00%	50.00%	68.75%	31.25%	
ágelеssmαtϲh	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
​​​​​​​​​​​​​​​​h​​	15	15	0	3.41%	3.13%	96.88%	3.13%	96.88%	3.13%	
hahah	3	3	0	12.55%	12.50%	87.50%	12.50%	87.50%	12.50%	
similarly	2	2	0	16.69%	16.67%	83.33%	16.67%	83.33%	16.67%	
bug	3	3	0	12.55%	12.50%	87.50%	12.50%	87.50%	12.50%	
flies	2	2	0	16.69%	16.67%	83.33%	16.67%	83.33%	16.67%	
tease	2	2	0	16.69%	16.67%	83.33%	16.67%	83.33%	16.67%	
lock	5	2	3	8.37%	8.46%	25.88%	74.12%	41.67%	58.33%	
outdoors	4	2	2	10.03%	10.08%	32.86%	67.14%	50.00%	50.00%	
play	14	4	10	3.41%	3.80%	16.21%	83.79%	30.00%	70.00%	
bees	2	2	0	16.69%	16.67%	83.33%	16.67%	83.33%	16.67%	
backyard	4	3	1	10.05%	10.04%	53.64%	46.36%	70.00%	30.00%	
scarred	2	2	0	16.69%	16.67%	83.33%	16.67%	83.33%	16.67%	
​​h​​​	19	19	0	2.86%	2.50%	97.50%	2.50%	97.50%	2.50%	
dumass	2	1	1	16.68%	16.70%	35.71%	64.29%	50.00%	50.00%	
tr	2	1	1	16.68%	16.70%	35.71%	64.29%	50.00%	50.00%	
peachy	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
progressive	3	1	2	12.52%	12.58%	25.00%	75.00%	37.50%	62.50%	
taxation	3	1	2	12.52%	12.58%	25.00%	75.00%	37.50%	62.50%	
followers	5	2	3	8.37%	8.46%	25.88%	74.12%	41.67%	58.33%	
fixin	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
break	21	7	14	2.41%	2.94%	18.18%	81.82%	34.09%	65.91%	
richchats	9	9	0	5.16%	5.00%	95.00%	5.00%	95.00%	5.00%	
source	14	11	3	3.54%	3.47%	58.83%	41.17%	76.67%	23.33%	
future	53	39	14	1.69%	1.61%	52.65%	47.35%	73.15%	26.85%	
information	64	62	2	1.99%	0.87%	91.88%	8.12%	96.15%	3.85%	
access	39	34	5	1.91%	1.49%	72.54%	27.46%	86.25%	13.75%	
invited	4	3	1	10.05%	10.04%	53.64%	46.36%	70.00%	30.00%	
50plus	6	6	0	7.25%	7.14%	92.86%	7.14%	92.86%	7.14%	
qm	4	4	0	10.06%	10.00%	90.00%	10.00%	90.00%	10.00%	
exclusive	7	5	2	6.34%	6.34%	50.00%	50.00%	68.75%	31.25%	
pen	5	4	1	8.40%	8.38%	59.62%	40.38%	75.00%	25.00%	
pal	4	4	0	10.06%	10.00%	90.00%	10.00%	90.00%	10.00%	
chat	7	6	1	6.36%	6.29%	68.01%	31.99%	81.25%	18.75%	
interactive	5	5	0	8.42%	8.33%	91.67%	8.33%	91.67%	8.33%	
strange	7	4	3	6.32%	6.38%	36.68%	63.32%	56.25%	43.75%	
teeth	2	2	0	16.69%	16.67%	83.33%	16.67%	83.33%	16.67%	
cuss	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
instead	29	5	24	1.76%	2.83%	9.10%	90.90%	18.33%	81.67%	
trayvon	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
zimmerman	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
farted	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
reaction	4	2	2	10.03%	10.08%	32.86%	67.14%	50.00%	50.00%	
despise	2	1	1	16.68%	16.70%	35.71%	64.29%	50.00%	50.00%	
shooting	7	4	3	6.32%	6.38%	36.68%	63.32%	56.25%	43.75%	
jackson	5	5	0	8.42%	8.33%	91.67%	8.33%	91.67%	8.33%	
mississippi	2	1	1	16.68%	16.70%	35.71%	64.29%	50.00%	50.00%	
mostly	5	2	3	8.37%	8.46%	25.88%	74.12%	41.67%	58.33%	
enter	4	4	0	10.06%	10.00%	90.00%	10.00%	90.00%	10.00%	
restaraunt	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
smells	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
pure	6	2	4	7.18%	7.31%	21.43%	78.57%	35.71%	64.29%	
bitch	10	5	5	4.64%	4.77%	30.52%	69.48%	50.00%	50.00%	
neck	5	4	1	8.40%	8.38%	59.62%	40.38%	75.00%	25.00%	
high	44	8	36	1.27%	2.87%	9.09%	90.91%	18.89%	81.11%	
pool	11	5	6	4.26%	4.44%	27.08%	72.92%	45.83%	54.17%	
bucket	2	2	0	16.69%	16.67%	83.33%	16.67%	83.33%	16.67%	
semen	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
head	34	7	27	1.56%	2.74%	10.56%	89.44%	21.43%	78.57%	
duck	3	1	2	12.52%	12.58%	25.00%	75.00%	37.50%	62.50%	
hardcore	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
rock	7	4	3	6.32%	6.38%	36.68%	63.32%	56.25%	43.75%	
listening	5	2	3	8.37%	8.46%	25.88%	74.12%	41.67%	58.33%	
preference	2	2	0	16.69%	16.67%	83.33%	16.67%	83.33%	16.67%	
becuase	3	1	2	12.52%	12.58%	25.00%	75.00%	37.50%	62.50%	
checked	3	2	1	12.53%	12.54%	45.83%	54.17%	62.50%	37.50%	
eminen	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
asher	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
roth	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
aesop	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
